order_id,customer_id,order_date,status
ORD00584,CUST0177,2024-08-06,Delivered
ORD00585,CUST0285,2024-01-02,Cancelled
ORD00586,CUST0063,2023-09-01,Delivered
ORD00587,CUST0662,2024-01-20,Delivered
ORD00588,CUST0666,2023-11-11,Delivered
ORD00589,CUST0156,2023-12-28,Processing
ORD00590,CUST0882,2024-01-05,Delivered
ORD00591,CUST0469,2023-11-28,Processing
ORD00592,CUST0049,2024-12-12,Delivered
ORD00593,CUST0967,2024-09-11,Delivered
ORD00594,CUST0849,2024-05-06,Delivered
ORD00595,CUST0084,2024-11-16,Returned
ORD00596,CUST0361,2024-03-18,Shipped
ORD00597,CUST0689,2024-04-19,Cancelled
ORD00598,CUST0148,2023-06-24,Delivered
ORD00599,CUST0630,2024-03-24,Delivered
ORD00600,CUST0342,2023-12-19,Shipped
ORD00601,CUST0476,2024-11-25,Delivered
ORD00602,CUST0063,2023-03-11,Processing
ORD00603,CUST0701,2023-09-04,Cancelled
ORD00604,CUST0360,2024-03-24,Cancelled
ORD00605,CUST0561,2023-04-11,Shipped
ORD00606,CUST0327,2023-09-03,Delivered
ORD00607,CUST0769,2024-07-09,Delivered
ORD00608,CUST0736,2023-04-03,Returned
ORD00609,CUST0141,2024-04-04,Delivered
ORD00610,CUST0990,2023-01-15,Shipped
ORD00611,CUST0215,2024-12-14,Shipped
ORD00612,CUST0435,2024-12-12,Shipped
ORD00613,CUST0891,2024-02-16,Returned
ORD00614,CUST0952,2023-03-03,Delivered
ORD00615,CUST0723,2023-05-11,Delivered
ORD00616,CUST0318,2024-12-03,Delivered
ORD00617,CUST0032,2024-03-13,Delivered
ORD00618,CUST0670,2023-10-18,Delivered
ORD00619,CUST0285,2023-05-20,Delivered
ORD00620,CUST0305,2024-10-14,Processing
ORD00621,CUST0429,2023-09-14,Cancelled
ORD00622,CUST0477,2023-01-11,Delivered
ORD00623,CUST0286,2023-12-14,Delivered
ORD00624,CUST0144,2024-10-10,Cancelled
ORD00625,CUST0424,2023-02-13,Delivered
ORD00626,CUST0019,2024-03-12,Delivered
ORD00627,CUST0018,2023-06-10,Delivered
ORD00628,CUST0769,2024-04-01,Delivered
ORD00629,CUST0590,2023-03-10,Delivered
ORD00630,CUST0371,2023-07-04,Returned
ORD00631,CUST0175,2024-11-16,Delivered
ORD00632,CUST0194,2024-12-09,Delivered
ORD00633,CUST0502,2023-09-13,Delivered
ORD00634,CUST0988,2023-06-13,Delivered
ORD00635,CUST0113,2024-03-02,Shipped
ORD00636,CUST0114,2024-07-09,Shipped
ORD00637,CUST0222,2023-11-19,Shipped
ORD00638,CUST0678,2023-03-23,Delivered
ORD00639,CUST0947,2023-02-12,Cancelled
ORD00640,CUST0831,2024-12-19,Processing
ORD00641,CUST0644,2023-08-27,Shipped
ORD00642,CUST0897,2024-11-14,Delivered
ORD00643,CUST0264,2024-08-08,Delivered
ORD00644,CUST0925,2024-05-13,Delivered
ORD00645,CUST0055,2023-08-17,Shipped
ORD00646,CUST0871,2023-03-25,Delivered
ORD00647,CUST0643,2024-03-06,Delivered
ORD00648,CUST0800,2023-11-05,Cancelled
ORD00649,CUST0778,2023-06-22,Cancelled
ORD00650,CUST0458,2024-04-27,Cancelled
ORD00651,CUST0979,2023-11-09,Delivered
ORD00652,CUST0878,2024-12-26,Shipped
ORD00653,CUST0162,2023-02-18,Delivered
ORD00654,CUST0380,2024-08-28,Delivered
ORD00655,CUST0993,2024-08-28,Delivered
ORD00656,CUST0087,2023-11-20,Delivered
ORD00657,CUST0055,2024-02-05,Delivered
ORD00658,CUST0476,2023-08-19,Processing
ORD00659,CUST0800,2023-12-19,Delivered
ORD00660,CUST0178,2023-11-28,Shipped
ORD00661,CUST0391,2024-12-09,Delivered
ORD00662,CUST0349,2024-09-19,Delivered
ORD00663,CUST0008,2024-01-09,Delivered
ORD00664,CUST0833,2024-03-20,Delivered
ORD00665,CUST0313,2024-01-11,Delivered
ORD00666,CUST0759,2023-01-16,Delivered
ORD00667,CUST0835,2024-12-01,Delivered
ORD00668,CUST0984,2024-11-10,Delivered
ORD00669,CUST0983,2024-05-16,Delivered
ORD00670,CUST0443,2023-12-08,Cancelled
ORD00671,CUST0767,2023-05-24,Delivered
ORD00672,CUST0328,2024-11-11,Shipped
ORD00673,CUST0054,2024-10-20,Shipped
ORD00674,CUST0761,2023-03-07,Cancelled
ORD00675,CUST0239,2024-10-25,Processing
ORD00676,CUST0229,2024-11-17,Delivered
ORD00677,CUST0579,2023-02-23,Shipped
ORD00678,CUST0051,2024-03-28,Cancelled
ORD00679,CUST0609,2023-03-27,Delivered
ORD00680,CUST0604,2023-11-08,Delivered
ORD00681,CUST0264,2023-07-12,Delivered
ORD00682,CUST0418,2023-05-27,Processing
ORD00683,CUST0803,2024-08-21,Processing
ORD00684,CUST0096,2023-10-08,Delivered
ORD00685,CUST0088,2024-07-15,Delivered
ORD00686,CUST0078,2023-12-16,Delivered
ORD00687,CUST0288,2024-05-27,Delivered
ORD00688,CUST0120,2024-10-23,Returned
ORD00689,CUST0814,2023-05-13,Delivered
ORD00690,CUST0491,2023-03-19,Delivered
ORD00691,CUST0912,2023-11-21,Delivered
ORD00692,CUST0452,2023-10-09,Shipped
ORD00693,CUST0500,2024-08-28,Delivered
ORD00694,CUST0165,2023-07-05,Shipped
ORD00695,CUST0182,2023-09-01,Delivered
ORD00696,CUST0469,2023-04-26,Delivered
ORD00697,CUST0910,2024-10-23,Delivered
ORD00698,CUST0735,2024-06-13,Delivered
ORD00699,CUST0823,2024-07-07,Delivered
ORD00700,CUST0944,2024-05-17,Cancelled
ORD00701,CUST0978,2024-09-01,Processing
ORD00702,CUST0007,2024-08-20,Returned
ORD00703,CUST0330,2024-05-04,Delivered
ORD00704,CUST0775,2024-02-09,Returned
ORD00705,CUST0673,2024-11-09,Delivered
ORD00706,CUST0151,2024-03-17,Delivered
ORD00707,CUST0085,2023-12-26,Delivered
ORD00708,CUST0147,2024-10-22,Delivered
ORD00709,CUST0624,2023-10-21,Shipped
ORD00710,CUST0381,2024-12-09,Delivered
ORD00711,CUST0915,2024-06-24,Delivered
ORD00712,CUST0548,2023-09-19,Delivered
ORD00713,CUST0285,2023-05-23,Delivered
ORD00714,CUST0700,2023-10-21,Delivered
ORD00715,CUST0082,2024-12-22,Delivered
ORD00716,CUST0514,2024-08-28,Processing
ORD00717,CUST0897,2023-11-18,Processing
ORD00718,CUST0815,2023-05-16,Delivered
ORD00719,CUST0709,2023-10-24,Delivered
ORD00720,CUST0916,2023-12-11,Delivered
ORD00721,CUST0523,2023-04-08,Processing
ORD00722,CUST0746,2024-06-11,Delivered
ORD00723,CUST0386,2024-04-10,Delivered
ORD00724,CUST0707,2024-11-16,Delivered
ORD00725,CUST0471,2023-11-19,Delivered
ORD00726,CUST0119,2023-07-07,Delivered
ORD00727,CUST0396,2023-11-13,Processing
ORD00728,CUST0532,2024-06-28,Delivered
ORD00729,CUST0261,2023-03-07,Delivered
ORD00730,CUST0805,2024-06-19,Processing
ORD00731,CUST0934,2024-03-28,Processing
ORD00732,CUST0256,2023-11-16,Delivered
ORD00733,CUST0734,2024-09-06,Delivered
ORD00734,CUST0905,2024-09-01,Delivered
ORD00735,CUST0226,2024-05-25,Cancelled
ORD00736,CUST0053,2023-08-06,Delivered
ORD00737,CUST0940,2024-11-25,Cancelled
ORD00738,CUST0867,2023-03-14,Shipped
ORD00739,CUST0500,2024-06-16,Delivered
ORD00740,CUST0506,2024-01-18,Delivered
ORD00741,CUST0854,2023-10-01,Delivered
ORD00742,CUST0364,2024-11-17,Delivered
ORD00743,CUST0280,2023-01-01,Delivered
ORD00744,CUST0593,2023-04-12,Shipped
ORD00745,CUST0714,2024-03-13,Returned
ORD00746,CUST0158,2024-03-27,Delivered
ORD00747,CUST0632,2023-05-10,Shipped
ORD00748,CUST0059,2024-10-20,Delivered
ORD00749,CUST0727,2024-07-22,Delivered
ORD00750,CUST0128,2023-05-16,Delivered
ORD00751,CUST0736,2024-11-06,Delivered
ORD00752,CUST0721,2024-01-08,Cancelled
ORD00753,CUST0882,2023-04-01,Shipped
ORD00754,CUST0115,2023-03-23,Delivered
ORD00755,CUST0209,2023-06-21,Delivered
ORD00756,CUST0526,2024-11-20,Delivered
ORD00757,CUST0521,2023-09-02,Delivered
ORD00758,CUST0552,2023-09-01,Processing
ORD00759,CUST0962,2023-10-14,Processing
ORD00760,CUST0237,2024-06-18,Delivered
ORD00761,CUST0281,2024-07-05,Delivered
ORD00762,CUST0359,2023-10-21,Delivered
ORD00763,CUST0201,2023-05-22,Delivered
ORD00764,CUST0758,2023-10-09,Delivered
ORD00765,CUST0278,2023-06-04,Delivered
ORD00766,CUST0235,2023-05-26,Shipped
ORD00767,CUST0494,2023-07-20,Shipped
ORD00768,CUST0004,2023-11-27,Delivered
ORD00769,CUST0666,2023-06-14,Delivered
ORD00770,CUST0442,2024-03-18,Delivered
ORD00771,CUST0029,2024-12-23,Delivered
ORD00772,CUST0109,2024-05-01,Processing
ORD00773,CUST0610,2023-10-04,Delivered
ORD00774,CUST0727,2024-03-03,Delivered
ORD00775,CUST0805,2023-10-04,Delivered
ORD00776,CUST0075,2024-09-15,Cancelled
ORD00777,CUST0838,2024-04-02,Delivered
ORD00778,CUST0146,2023-11-28,Delivered
ORD00779,CUST0128,2023-11-12,Delivered
ORD00780,CUST0853,2024-06-04,Shipped
ORD00781,CUST0042,2023-11-02,Cancelled
ORD00782,CUST0356,2023-11-22,Delivered
ORD00783,CUST0041,2023-05-15,Cancelled
ORD00784,CUST0934,2024-12-03,Cancelled
ORD00785,CUST0034,2024-11-06,Cancelled
ORD00786,CUST0017,2023-06-15,Shipped
ORD00787,CUST0677,2024-11-23,Shipped
ORD00788,CUST0153,2024-11-21,Delivered
ORD00789,CUST0998,2023-02-23,Shipped
ORD00790,CUST0378,2023-12-28,Delivered
ORD00791,CUST0588,2023-02-19,Shipped
ORD00792,CUST0599,2024-11-22,Delivered
ORD00793,CUST0629,2024-03-13,Shipped
ORD00794,CUST0874,2024-09-28,Processing
ORD00795,CUST0342,2023-07-16,Delivered
ORD00796,CUST0981,2023-12-15,Processing
ORD00797,CUST0027,2023-02-21,Delivered
ORD00798,CUST0825,2024-01-28,Processing
ORD00799,CUST0287,2023-12-22,Delivered
ORD00800,CUST0646,2024-08-23,Delivered
ORD00801,CUST0731,2023-07-24,Cancelled
ORD00802,CUST0168,2023-07-22,Delivered
ORD00803,CUST0610,2024-03-27,Processing
ORD00804,CUST0268,2023-01-06,Delivered
ORD00805,CUST0749,2024-11-28,Delivered
ORD00806,CUST0821,2023-02-16,Delivered
ORD00807,CUST0455,2024-04-09,Delivered
ORD00808,CUST0906,2023-08-18,Delivered
ORD00809,CUST0685,2024-06-08,Delivered
ORD00810,CUST0401,2023-07-26,Delivered
ORD00811,CUST0922,2024-02-16,Delivered
ORD00812,CUST0981,2024-05-16,Returned
ORD00813,CUST0476,2023-02-14,Returned
ORD00814,CUST0702,2023-08-01,Delivered
ORD00815,CUST0634,2023-11-20,Shipped
ORD00816,CUST0558,2024-12-18,Delivered
ORD00817,CUST0576,2023-09-15,Shipped
ORD00818,CUST0130,2024-06-02,Processing
ORD00819,CUST0822,2023-11-11,Cancelled
ORD00820,CUST0363,2024-10-12,Delivered
ORD00821,CUST0705,2024-02-25,Processing
ORD00822,CUST0819,2023-01-12,Delivered
ORD00823,CUST0693,2024-08-12,Returned
ORD00824,CUST0292,2023-01-06,Delivered
ORD00825,CUST0371,2024-03-23,Delivered
ORD00826,CUST0794,2024-02-20,Shipped
ORD00827,CUST0029,2023-03-28,Shipped
ORD00828,CUST0149,2024-04-27,Delivered
ORD00829,CUST0779,2023-10-04,Cancelled
ORD00830,CUST0296,2024-01-21,Delivered
ORD00831,CUST0011,2023-11-15,Shipped
ORD00832,CUST0512,2024-09-17,Delivered
ORD00833,CUST0676,2023-12-01,Delivered
ORD00834,CUST0113,2023-08-14,Delivered
ORD00835,CUST0187,2024-12-25,Delivered
ORD00836,CUST0807,2023-10-06,Delivered
ORD00837,CUST0744,2023-02-22,Delivered
ORD00838,CUST0227,2024-08-13,Delivered
ORD00839,CUST0310,2024-12-23,Shipped
ORD00840,CUST0098,2023-05-11,Cancelled
ORD00841,CUST0055,2024-07-05,Delivered
ORD00842,CUST0623,2023-06-23,Delivered
ORD00843,CUST0664,2024-11-18,Delivered
ORD00844,CUST0758,2024-10-18,Delivered
ORD00845,CUST0406,2023-04-20,Shipped
ORD00846,CUST0069,2024-10-22,Delivered
ORD00847,CUST0312,2023-12-21,Delivered
ORD00848,CUST0289,2023-08-23,Delivered
ORD00849,CUST0762,2024-10-25,Delivered
ORD00850,CUST0548,2024-08-19,Processing
ORD00851,CUST0751,2024-10-27,Returned
ORD00852,CUST0148,2024-12-14,Delivered
ORD00853,CUST0467,2023-08-01,Delivered
ORD00854,CUST0739,2024-03-22,Processing
ORD00855,CUST0244,2023-04-25,Cancelled
ORD00856,CUST0491,2023-12-22,Delivered
ORD00857,CUST0849,2024-03-02,Delivered
ORD00858,CUST0958,2024-04-18,Delivered
ORD00859,CUST0507,2023-06-15,Delivered
ORD00860,CUST0365,2023-09-22,Delivered
ORD00861,CUST0482,2023-10-18,Delivered
ORD00862,CUST0201,2024-04-26,Delivered
ORD00863,CUST0154,2024-10-02,Delivered
ORD00864,CUST0450,2024-06-26,Processing
ORD00865,CUST0501,2024-12-02,Delivered
ORD00866,CUST0073,2023-10-07,Delivered
ORD00867,CUST0713,2024-11-21,Delivered
ORD00868,CUST0296,2024-11-18,Delivered
ORD00869,CUST0017,2023-11-07,Returned
ORD00870,CUST0641,2024-07-22,Delivered
ORD00871,CUST0217,2023-03-06,Delivered
ORD00872,CUST0061,2023-06-14,Shipped
ORD00873,CUST0939,2024-08-05,Delivered
ORD00874,CUST0616,2023-09-09,Cancelled
ORD00875,CUST0042,2023-05-23,Delivered
ORD00876,CUST0025,2023-01-11,Delivered
ORD00877,CUST0039,2023-11-21,Delivered
ORD00878,CUST0803,2024-07-19,Delivered
ORD00879,CUST0131,2024-02-23,Processing
ORD00880,CUST0498,2024-08-06,Processing
ORD00881,CUST0229,2023-11-06,Delivered
ORD00882,CUST0108,2024-08-13,Delivered
ORD00883,CUST0172,2023-05-07,Processing
ORD00884,CUST0435,2024-05-10,Cancelled
ORD00885,CUST0478,2023-12-20,Delivered
ORD00886,CUST0102,2024-12-27,Delivered
ORD00887,CUST0866,2023-02-12,Delivered
ORD00888,CUST0524,2024-04-21,Cancelled
ORD00889,CUST0275,2023-12-22,Delivered
ORD00890,CUST0613,2024-06-26,Delivered
ORD00891,CUST0044,2023-06-18,Shipped
ORD00892,CUST0955,2024-01-17,Delivered
ORD00893,CUST0817,2024-08-17,Delivered
ORD00894,CUST0957,2024-07-10,Delivered
ORD00895,CUST0017,2023-05-03,Delivered
ORD00896,CUST0330,2023-03-25,Delivered
ORD00897,CUST0569,2023-09-07,Delivered
ORD00898,CUST0823,2023-11-14,Delivered
ORD00899,CUST0497,2023-04-27,Delivered
ORD00900,CUST0815,2024-09-03,Processing
ORD00901,CUST0012,2023-01-23,Shipped
ORD00902,CUST0318,2024-01-03,Delivered
ORD00903,CUST0592,2023-03-09,Delivered
ORD00904,CUST0216,2023-08-08,Delivered
ORD00905,CUST0339,2024-06-15,Delivered
ORD00906,CUST0776,2024-07-01,Delivered
ORD00907,CUST0991,2024-10-18,Shipped
ORD00908,CUST0661,2023-09-20,Delivered
ORD00909,CUST0081,2023-11-19,Delivered
ORD00910,CUST0727,2023-10-03,Delivered
ORD00911,CUST0485,2024-12-04,Shipped
ORD00912,CUST0374,2024-11-10,Delivered
ORD00913,CUST0976,2023-05-15,Shipped
ORD00914,CUST0710,2024-06-22,Delivered
ORD00915,CUST0200,2023-07-18,Cancelled
ORD00916,CUST0537,2023-03-13,Cancelled
ORD00917,CUST0466,2024-12-05,Delivered
ORD00918,CUST0089,2024-10-26,Delivered
ORD00919,CUST0268,2024-12-01,Delivered
ORD00920,CUST0655,2023-03-01,Delivered
ORD00921,CUST0571,2024-08-03,Shipped
ORD00922,CUST0922,2024-04-24,Processing
ORD00923,CUST0489,2024-04-21,Shipped
ORD00924,CUST0877,2023-03-08,Processing
ORD00925,CUST0538,2024-04-06,Delivered
ORD00926,CUST0047,2023-11-18,Delivered
ORD00927,CUST0288,2024-09-03,Shipped
ORD00928,CUST0778,2024-10-09,Delivered
ORD00929,CUST0016,2023-04-19,Shipped
ORD00930,CUST0711,2024-12-12,Delivered
ORD00931,CUST0401,2023-10-08,Delivered
ORD00932,CUST0919,2023-05-03,Returned
ORD00933,CUST0794,2023-05-15,Delivered
ORD00934,CUST0981,2024-09-10,Returned
ORD00935,CUST0086,2023-08-12,Returned
ORD00936,CUST0250,2024-12-06,Processing
ORD00937,CUST0391,2023-05-26,Shipped
ORD00938,CUST0782,2023-10-21,Delivered
ORD00939,CUST0335,2024-05-12,Processing
ORD00940,CUST0629,2023-10-11,Delivered
ORD00941,CUST0519,2024-07-12,Delivered
ORD00942,CUST0137,2024-07-04,Delivered
ORD00943,CUST0883,2023-09-03,Delivered
ORD00944,CUST0688,2024-11-05,Delivered
ORD00945,CUST0840,2023-04-21,Delivered
ORD00946,CUST0498,2023-10-01,Delivered
ORD00947,CUST0827,2023-11-19,Processing
ORD00948,CUST0727,2024-11-07,Delivered
ORD00949,CUST0477,2023-08-18,Cancelled
ORD00950,CUST0594,2024-09-05,Shipped
ORD00951,CUST0223,2024-06-25,Processing
ORD00952,CUST0990,2024-03-17,Delivered
ORD00953,CUST0372,2023-06-17,Processing
ORD00954,CUST0935,2023-10-28,Delivered
ORD00955,CUST0995,2023-11-05,Processing
ORD00956,CUST0402,2024-03-19,Delivered
ORD00957,CUST0443,2023-10-16,Cancelled
ORD00958,CUST0490,2024-01-25,Returned
ORD00959,CUST0615,2024-04-09,Delivered
ORD00960,CUST0273,2024-04-22,Delivered
ORD00961,CUST0526,2023-08-26,Shipped
ORD00962,CUST0159,2024-06-15,Delivered
ORD00963,CUST0152,2023-01-21,Processing
ORD00964,CUST0995,2024-02-17,Delivered
ORD00965,CUST0620,2024-11-09,Delivered
ORD00966,CUST0188,2023-06-13,Returned
ORD00967,CUST0813,2024-09-27,Shipped
ORD00968,CUST0098,2023-08-13,Processing
ORD00969,CUST0131,2023-08-12,Delivered
ORD00970,CUST0805,2024-07-16,Shipped
ORD00971,CUST0171,2023-08-05,Delivered
ORD00972,CUST0936,2024-03-03,Delivered
ORD00973,CUST0986,2024-04-06,Shipped
ORD00974,CUST0183,2023-06-23,Delivered
ORD00975,CUST0983,2023-10-14,Delivered
ORD00976,CUST0364,2024-10-16,Delivered
ORD00977,CUST0039,2024-07-19,Shipped
ORD00978,CUST0527,2023-09-14,Delivered
ORD00979,CUST0888,2023-04-05,Shipped
ORD00980,CUST0497,2023-03-17,Delivered
ORD00981,CUST0516,2023-12-05,Shipped
ORD00982,CUST0349,2023-03-06,Shipped
ORD00983,CUST0982,2024-09-19,Delivered
ORD00984,CUST0921,2023-12-24,Delivered
ORD00985,CUST0397,2024-12-07,Delivered
ORD00986,CUST0722,2024-09-16,Delivered
ORD00987,CUST0161,2024-03-27,Processing
ORD00988,CUST0016,2024-09-26,Delivered
ORD00989,CUST0493,2023-09-17,Shipped
ORD00990,CUST0426,2024-03-22,Delivered
ORD00991,CUST0108,2024-12-20,Delivered
ORD00992,CUST0894,2023-04-13,Cancelled
ORD00993,CUST0450,2023-02-07,Delivered
ORD00994,CUST0311,2024-11-20,Delivered
ORD00995,CUST0739,2023-03-20,Delivered
ORD00996,CUST0170,2023-12-18,Delivered
ORD00997,CUST0546,2023-02-22,Delivered
ORD00998,CUST0414,2023-12-18,Delivered
ORD00999,CUST0251,2023-12-25,Shipped
ORD01000,CUST0759,2024-08-12,Delivered
ORD01001,CUST0781,2023-10-14,Delivered
ORD01002,CUST0141,2023-12-16,Delivered
ORD01003,CUST0274,2024-06-26,Delivered
ORD01004,CUST0416,2023-06-09,Shipped
ORD01005,CUST0608,2024-11-28,Returned
ORD01006,CUST0739,2023-05-18,Delivered
ORD01007,CUST0891,2024-04-01,Cancelled
ORD01008,CUST0039,2023-08-04,Delivered
ORD01009,CUST0814,2023-06-07,Delivered
ORD01010,CUST0029,2024-06-04,Delivered
ORD01011,CUST0958,2023-06-19,Delivered
ORD01012,CUST0477,2024-04-18,Delivered
ORD01013,CUST0318,2024-08-20,Delivered
ORD01014,CUST0245,2024-12-13,Delivered
ORD01015,CUST0748,2023-06-26,Cancelled
ORD01016,CUST0697,2024-03-18,Delivered
ORD01017,CUST0272,2024-04-10,Delivered
ORD01018,CUST0440,2024-11-13,Shipped
ORD01019,CUST0748,2023-11-22,Delivered
ORD01020,CUST0239,2023-10-15,Delivered
ORD01021,CUST0377,2023-02-17,Shipped
ORD01022,CUST0266,2024-11-26,Cancelled
ORD01023,CUST0926,2023-03-21,Processing
ORD01024,CUST0921,2023-11-27,Shipped
ORD01025,CUST0359,2023-07-20,Shipped
ORD01026,CUST0340,2024-02-09,Cancelled
ORD01027,CUST0389,2023-06-20,Delivered
ORD01028,CUST0577,2023-10-13,Delivered
ORD01029,CUST0990,2024-10-20,Delivered
ORD01030,CUST0689,2023-12-27,Delivered
ORD01031,CUST0003,2023-09-15,Shipped
ORD01032,CUST0429,2023-04-22,Shipped
ORD01033,CUST0142,2024-04-26,Delivered
ORD01034,CUST0376,2023-09-22,Delivered
ORD01035,CUST0670,2023-06-21,Shipped
ORD01036,CUST0324,2023-12-03,Delivered
ORD01037,CUST0146,2024-11-12,Shipped
ORD01038,CUST0958,2024-06-07,Delivered
ORD01039,CUST0293,2023-10-03,Delivered
ORD01040,CUST0665,2023-08-24,Delivered
ORD01041,CUST0432,2024-05-27,Delivered
ORD01042,CUST0705,2024-04-07,Processing
ORD01043,CUST0949,2024-12-19,Cancelled
ORD01044,CUST0975,2023-04-14,Shipped
ORD01045,CUST0585,2023-08-17,Delivered
ORD01046,CUST0399,2024-05-04,Delivered
ORD01047,CUST0817,2024-12-27,Shipped
ORD01048,CUST0889,2024-10-13,Processing
ORD01049,CUST0344,2024-11-25,Delivered
ORD01050,CUST0964,2024-12-15,Delivered
ORD01051,CUST0140,2024-12-28,Shipped
ORD01052,CUST0187,2023-07-09,Delivered
ORD01053,CUST0805,2023-06-26,Delivered
ORD01054,CUST0061,2023-10-08,Delivered
ORD01055,CUST0997,2024-06-12,Delivered
ORD01056,CUST0939,2023-10-09,Processing
ORD01057,CUST0380,2023-05-13,Cancelled
ORD01058,CUST0710,2024-02-06,Delivered
ORD01059,CUST0807,2024-05-07,Delivered
ORD01060,CUST0440,2024-03-24,Delivered
ORD01061,CUST0319,2023-07-07,Delivered
ORD01062,CUST0302,2023-10-28,Delivered
ORD01063,CUST0344,2024-04-07,Delivered
ORD01064,CUST0011,2023-11-12,Delivered
ORD01065,CUST0062,2023-11-04,Delivered
ORD01066,CUST0845,2023-10-22,Delivered
ORD01067,CUST0226,2024-09-25,Delivered
ORD01068,CUST0153,2023-11-12,Delivered
ORD01069,CUST0711,2024-07-19,Delivered
ORD01070,CUST0564,2024-07-25,Returned
ORD01071,CUST0772,2024-06-25,Delivered
ORD01072,CUST0571,2023-01-26,Delivered
ORD01073,CUST0584,2024-07-18,Cancelled
ORD01074,CUST0660,2023-08-13,Returned
ORD01075,CUST0861,2023-07-04,Delivered
ORD01076,CUST0575,2024-05-01,Processing
ORD01077,CUST0310,2023-10-13,Delivered
ORD01078,CUST0885,2023-05-20,Delivered
ORD01079,CUST0243,2024-03-09,Delivered
ORD01080,CUST0493,2023-04-20,Shipped
ORD01081,CUST0366,2024-06-16,Shipped
ORD01082,CUST0330,2024-04-23,Delivered
ORD01083,CUST0107,2024-06-13,Delivered
ORD01084,CUST0226,2024-07-19,Shipped
ORD01085,CUST0825,2023-12-22,Delivered
ORD01086,CUST0218,2023-11-24,Delivered
ORD01087,CUST0937,2024-11-18,Shipped
ORD01088,CUST0753,2024-11-07,Shipped
ORD01089,CUST0506,2023-11-24,Shipped
ORD01090,CUST0259,2023-07-01,Cancelled
ORD01091,CUST0888,2023-06-05,Delivered
ORD01092,CUST0774,2024-11-10,Shipped
ORD01093,CUST0517,2024-08-19,Delivered
ORD01094,CUST0773,2023-06-23,Delivered
ORD01095,CUST0054,2023-02-27,Delivered
ORD01096,CUST0047,2024-07-21,Delivered
ORD01097,CUST0727,2023-07-11,Delivered
ORD01098,CUST0689,2024-06-18,Delivered
ORD01099,CUST0521,2024-05-14,Processing
ORD01100,CUST0099,2023-06-22,Delivered
ORD01101,CUST0020,2023-08-21,Delivered
ORD01102,CUST0890,2023-12-10,Returned
ORD01103,CUST0753,2024-05-17,Delivered
ORD01104,CUST0573,2024-11-15,Delivered
ORD01105,CUST0891,2023-06-10,Delivered
ORD01106,CUST0490,2024-09-05,Delivered
ORD01107,CUST0419,2023-09-11,Delivered
ORD01108,CUST0690,2024-09-19,Delivered
ORD01109,CUST0850,2024-11-03,Delivered
ORD01110,CUST0062,2023-03-08,Delivered
ORD01111,CUST0145,2024-05-10,Delivered
ORD01112,CUST0216,2024-09-13,Delivered
ORD01113,CUST0003,2024-12-25,Shipped
ORD01114,CUST0160,2024-10-17,Processing
ORD01115,CUST0739,2024-06-06,Delivered
ORD01116,CUST0998,2023-03-08,Delivered
ORD01117,CUST0781,2024-12-23,Shipped
ORD01118,CUST0120,2023-04-13,Delivered
ORD01119,CUST0893,2023-02-16,Delivered
ORD01120,CUST0089,2023-01-13,Delivered
ORD01121,CUST0329,2023-02-20,Cancelled
ORD01122,CUST0580,2023-02-13,Processing
ORD01123,CUST0910,2024-04-24,Delivered
ORD01124,CUST0357,2024-07-05,Shipped
ORD01125,CUST0610,2023-08-06,Delivered
ORD01126,CUST0267,2023-01-12,Shipped
ORD01127,CUST0617,2024-11-15,Delivered
ORD01128,CUST0952,2024-08-05,Delivered
ORD01129,CUST0323,2023-09-15,Shipped
ORD01130,CUST0635,2024-08-21,Delivered
ORD01131,CUST0988,2024-12-16,Delivered
